marca_temporal;identidad_de_genero;edad;maximo_nivel_de_formacion;que_carrera_de_grado_estudiaste;en_que_tipo_de_universidad_estudiaste_tu_carrera_de_grado;pais_en_el_que_trabajas;provincia_donde_trabajas;trabajo;rubro_de_la_empresa;cuantos_empleados_tiene_la_empresa;origen_del_capital;cuantas_personas_integran_el_area_de_rrhh;en_que_puesto_trabajas;tipo_de_contratacion;como_es_tu_jornada_laboral;cual_es_tu_funcion_principal_en_rrhh;cuantas_personas_tenes_a_cargo_pone_0_si_no_tenes_gente_a_cargo;hace_cuantos_anos_trabajas_en_la_empresa_donde_estas_0_para_menos_de_un_ano;hace_cuantos_anos_estas_en_tu_puesto_actual_0_para_menos_de_un_ano;cuantos_anos_de_experiencia_tenes_en_rrhh;cual_es_tu_remuneracion_bruta_mensual_en_tu_moneda_local_antes_de_impuestos_y_deducciones;que_beneficios_tenes;recibis_bonos;frecuencia_del_bono;tuviste_ajustes_por_inflacion_en_2022;cual_fue_el_porcentaje_de_aumento_acumulado_que_tuviste_en_2022;mes_del_ultimo_ajuste;trabajas_en_proyectos_independientes_ademas_de_tu_empleo;queres_contestar_mas_preguntas_30;van_a_ver_los_partidos_de_la_copa_del_mundo_de_futbol_en_la_oficina;se_permite_bloquear_la_agenda_durante_los_partidos_de_tu_seleccion_en_el_mundial;te_exigieron_saber_un_idioma_extranjero_ingles_portugues_etc_para_entrar_a_trabajar_en_tu_empresa;que_porcentaje_del_tiempo_usas_el_idioma_extranjero_en_tu_puesto_actual;que_tan_satisfecho_estas_con_tu_empresa;estas_buscando_trabajo;que_tan_de_acuerdo_estas_con_la_siguiente_frase_tengo_un_plan_de_desarrollo_claro_dentro_de_la_organizacion;cual_es_la_anecdota_mas_graciosa_o_bizarra_que_te_haya_sucedido_trabajando_en_rrhh;en_tu_empresa_sentis_que_rrhh_tiene_un_rol_importante_dentro_de_la_toma_de_decisiones_de_la_empresa;recursos_humanos_deberia_tener_un_colegio_profesional_como_abogacia_por_ejemplo;fundamenta_tu_respuesta_a_la_pregunta_anterior;participas_en_alguna_comunidad_de_rrhh;en_cuales;cual_es_la_tarea_que_mas_odias_trabajando_en_rrhh_actual_o_pasada;queres_contestar_mas_preguntas_45;te_identificas_como_lgbtiq_lesbiana_gay_bisexual_transexual_otra_minoria_sexual;tenes_alguna_discapacidad;en_tu_empresa_puedes_ser_como_realmente_eres_por_ej_expresar_abiertamente_tu_personalidad_tu_identidad_de_genero_orientacion_sexual_etc;que_porcentaje_aproximado_del_management_de_tu_empresa_son_mujeres_entiendase_posiciones_de_jefatura_de_gerencia_o_de_direccion;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_mayores_de_50_anos;en_lo_que_va_del_ano_han_contratado_en_tu_empresa_a_personas_con_discapacidad;es_importante_incorporar_el_lenguaje_inclusivo_en_la_organizacion;en_tu_organizacion_existe_una_linea_segura_o_politicas_definidas_para_actuar_frente_a_situaciones_de_acoso_o_discriminacion;sufriste_alguna_situacion_de_acoso_abuso_o_de_discriminacion_en_algun_trabajo;sentis_que_tu_entorno_laboral_es_machista
2022-10-14T16:19:25Z;Hombre cis;36 - 40;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Servicios profesionales;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Generalista;2;;1;15;405000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Frutas y snacks, Home office, Idiomas;Variable en función de los resultados de compañía;Anual;2 ajustes;;Julio;No;Si;Sí;Sí, formalmente está avalado por la empresa;Si;0.1;4;No,  pero escucho ofertas;4;;Si, tiene un rol importante real;No;Mas libertad, menos burocracia;Si;;Papelerio antigüo de Anses / Afip;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.3;No;No;Ni de acuerdo ni en desacuerdo;No;No;No es un entorno machista
2022-10-14T16:24:19Z;Mujer cis;31 - 35;Universitario completo;Relaciones Laborales y Abogacia;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;2.501 - 5.000;Multinacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;;2;11;320000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Home office, Idiomas;Un sueldo;Anual;3 o más ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;Trabajo full remoto;Sí, formalmente está avalado por la empresa;No;0;4;No,  pero escucho ofertas;2;;Si, tiene un rol importante real;Si;NA;Si;;Archivar;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T16:25:19Z;Mujer cis;25 - 30;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Multinacional;;HRBP;Indeterminado;Full time;Generalista;0;;0;6;300000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Home office, Reintegro en electricidad;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T16:26:08Z;Mujer cis;25 - 30;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Comercio;51 - 100;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;;2;5;180000;Tarjeta de descuento, Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Home office;Variable en función de los resultados de compañía;Trimestral;1 solo;;Septiembre;No;Si;Sí;No está permitido;No;NA;3;No,  pero escucho ofertas;1;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Si para no depender de abogados laborales;No;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.1;No;No;Totalmente en desacuerdo;No;Si;Si, es muy machista
2022-10-14T16:27:24Z;Hombre cis;46 - 50;Universitario completo;Psicología;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;2.501 - 5.000;Nacional;;Analista;Indeterminado;Full time;People analytics;0;;3;20;300193;Medicina prepaga / Plan de salud, Home office;No recibo bono;No recibo bono;2 ajustes;;Octubre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T16:28:37Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Buenos Aires;Relación de Dependencia;Alimentación, bebidas;10.001 o más;Multinacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;;0;5;189700;Medicina prepaga / Plan de salud, Abono de celular, Abono de internet, Comedor / Almuerzos, Gimnasio, Home office;Dos sueldos;Anual;3 o más ajustes;;Octubre;No;Si;Trabajo full remoto;No me interesa;No;0;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;No;;Trámites presenciales en organismos públicos;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T16:29:53Z;Mujer trans;25 - 30;Maestría o superior completa;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Alimentación, bebidas;101 - 250;Multinacional;;Analista;Indeterminado;Full time;People analytics;0;;1;5;260000;Medicina prepaga / Plan de salud, Abono de internet, Gimnasio;Menos de un sueldo;Anual;No tuve ajustes;;Marzo;No;Si;No;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0;1;Sí, activamente;1;;No tiene un rol importante en la toma de decisiones;Si;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente en desacuerdo;0.1;No;No;Totalmente de acuerdo;No;Si;Si, es muy machista
2022-10-14T16:30:02Z;Hombre cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Construcción;501 - 1.000;Nacional;;Jefe;Indeterminado;Full time;Generalista;0;;0;8;430000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Gimnasio;No recibo bono;No recibo bono;3 o más ajustes;;Octubre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T16:42:27Z;Mujer cis;36 - 40;Maestría o superior en curso;Abogacía;Universidad Privada;Argentina;Santa Fe;Relación de Dependencia;Servicios de salud;501 - 1.000;Nacional;;Jefe;Indeterminado;Full time;Todas. Soy jefe;8;;2;20;300000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas;Un sueldo;Anual;3 o más ajustes;;Septiembre;Si, en emprendimiento relacionado con RRHH;Si;Sí;No está permitido;No;0.1;2;Sí, activamente;1;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Para compartir criterios. Generar espacios de capacitación. Lograr beneficios;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.5;No;No;Totalmente en desacuerdo;No se;No;Si pero no es tanto
2022-10-14T16:49:03Z;Hombre cis;31 - 35;Maestría o superior completa;Administración de Empresas;Universidad Pública;Argentina;Santa Fe;Relación de Dependencia;Tecnologías de información;101 - 250;Nacional;;Director;Indeterminado;Full time;Generalista;5;;0;10;600000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Equipamiento ergonómico de teletrabajo, Home office, Idiomas;Variable en función de los resultados de compañía;Anual;2 ajustes;;Octubre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T16:55:29Z;Mujer cis;31 - 35;Diplomado de posgrado completo;Comercio Internacional;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Multinacional;;Gerente;Indeterminado;Full time;Reclutamiento y selección;6;;1;3;670000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de internet, Comedor / Almuerzos, Equipamiento ergonómico de teletrabajo, Frutas y snacks, Home office, Posgrados, Seguro de vida (adicionales a los de ley), Reintegros en capacitación;Dos sueldos;Anual;3 o más ajustes;;Octubre;No;Si;Trabajo full remoto;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;1;5;No estoy buscando cambiar;5;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Armar presentaciones en PowerPoint;No;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T17:10:29Z;Hombre cis;31 - 35;Universitario completo;Contador Público;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;2.501 - 5.000;Nacional;;Jefe;Indeterminado;Full time;People analytics;0;;1;8;285000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Equipamiento ergonómico de teletrabajo, Home office, Préstamos;No recibo bono;No recibo bono;2 ajustes;;Julio;Si, en emprendimiento no relacionado con RRHH;Si;No;No está permitido;No;0;3;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;No;No tiene que seguir una norma de conducta.;No;;Armar presentaciones en PowerPoint;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.5;No;No;Totalmente en desacuerdo;Si;No;Si pero no es tanto
2022-10-14T17:12:43Z;Hombre cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Tecnologías de información;1 - 50;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;;0;10;222300;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Home office, Idiomas, Reintegros en capacitación;No recibo bono;No recibo bono;1 solo;;Agosto;Si, en emprendimiento no relacionado con RRHH;Si;Sí;No me interesa;No;0;4;No,  pero escucho ofertas;3;;Si, tiene un rol importante real;No se;No estoy realmente convencido que sea necesario en este estadio de la profesion.;No;;Trámites presenciales en organismos públicos;Si;No;Auditiva;Totalmente de acuerdo;0.6;No;No;Ni de acuerdo ni en desacuerdo;No;No;No es un entorno machista
2022-10-14T17:19:05Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Uruguay;NA;Relación de Dependencia;Tecnologías de información;251 - 500;Nacional;;Analista;Indeterminado;Full time;Administración de personal;0;;0;10;48000;No tengo beneficios adicionales, Frutas y snacks;No recibo bono;Mensual;No tuve ajustes;;Julio;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0;3;Sí, activamente;1;;No tiene un rol importante en la toma de decisiones;No;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.1;Si;No;Totalmente en desacuerdo;Si;No;Si, es muy machista
2022-10-14T17:19:51Z;Hombre cis;36 - 40;Universitario en curso;Administración de Empresas;Universidad Pública;Argentina;Santa Fe;Relación de Dependencia;Servicios de salud;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Payroll / Liquidación de sueldos;0;;1;10;200000;No tengo beneficios adicionales;Menos de un sueldo;Anual;No tuve ajustes;;Agosto;No;Si;No;No está permitido;No;0;2;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.7;No se;No;En desacuerdo;No se;No;No es un entorno machista
2022-10-14T17:26:00Z;Mujer cis;31 - 35;Universitario en curso;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Industria metalúrgica, metalmecánica;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;0;3;100000;No tengo beneficios adicionales;No recibo bono;No recibo bono;1 solo;;Agosto;No;Si;Sí;No sé habló aún;No;0.2;3;No,  pero escucho ofertas;1;;No tiene un rol importante en la toma de decisiones;No se;Podría ser. La idea de una matrícula profesional no estaría mal.;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0;Si;No;Totalmente de acuerdo;No;No;Si, es muy machista
2022-10-14T18:08:10Z;Mujer cis;41 - 45;Diplomado de posgrado en curso;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios financieros seguros;51 - 100;Nacional;;Responsable;Indeterminado;Full time;Generalista;0;;8;15;220000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Abono de internet, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office, Posgrados, Préstamos;Un sueldo;Semestral;3 o más ajustes;;Julio;No;Si;Sí;No me interesa;No;0;4;No estoy buscando cambiar;3;;Si, tiene un rol importante real;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.3;No;No;Ni de acuerdo ni en desacuerdo;No;No;Si pero no es tanto
2022-10-14T18:18:41Z;Mujer cis;46 - 50;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Transporte marítimo, puertos;51 - 100;Multinacional;;Director;Indeterminado;Full time;Generalista;9;;1;24;1142000;Medicina prepaga / Plan de salud, Vacaciones extendidas, Abono de celular, Combustible, Comedor / Almuerzos, Frutas y snacks, Guadería, Idiomas, Préstamos, Company car;Tres sueldos o más;Anual;2 ajustes;;Julio;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.3;2;Sí, activamente;3;;Si, tiene un rol importante real;No se;NA;Si;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.1;No;No;En desacuerdo;Si;Si;Si pero no es tanto
2022-10-14T19:01:55Z;Mujer cis;41 - 45;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios de salud;51 - 100;Nacional;;Jefe;Indeterminado;Full time;Generalista;1;;2;9;292500;Home office;Menos de un sueldo;Anual;3 o más ajustes;;Agosto;No;Si;Sí;No está permitido;No;0;3;Sí, activamente;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Determinar buenas prácticas, asesoramiento;No;;Organizar la fiesta/regalos de fin de año;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.6;Si;No;Ni de acuerdo ni en desacuerdo;No;No;No es un entorno machista
2022-10-14T19:03:26Z;Mujer cis;31 - 35;Universitario abandonado;Psicología;Universidad Pública;México;NA;Relación de Dependencia;Servicios financieros seguros;10.001 o más;Multinacional;;Jefe;Indeterminado;Full time;Reclutamiento y selección;4;;2;7;65000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Seguro de vida (adicionales a los de ley);Dos sueldos;Anual;No tuve ajustes;;NA;No;Si;No;No me interesa;Si;0.9;5;No estoy buscando cambiar;4;;Si, tiene un rol importante real;Si;Para delimitar y sancionar practicas no eticas;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.6;No;No;Totalmente de acuerdo;Si;No;Si pero no es tanto
2022-10-14T19:05:46Z;Hombre cis;31 - 35;Diplomado de posgrado completo;Psicología;Universidad Pública;Argentina;Córdoba;Relación de Dependencia;Servicios de consultoría;51 - 100;Multinacional;;Responsable;Contractor (para otros países);Full time;Reclutamiento y selección;9;;1;5;700000;Horarios flexibles, Home office, Spotify / Netflix / Servicios de Streaming;Variable en función de los resultados de compañía;Mensual;No tuve ajustes;;Agosto;No;Si;Trabajo full remoto;No me interesa;Si;0.8;5;No estoy buscando cambiar;3;;Si, tiene un rol importante real;No se;"No considero que sea necesario, al menos en lo que yo hago. Capaz otras áreas de RRHH sí lo vean necesario, por eso ""no sé"".";No;;Organizar la fiesta/regalos de fin de año;Si;Si;No tengo ninguna discapacidad;De acuerdo;0.5;Si;No se;De acuerdo;Si;No;No es un entorno machista
2022-10-14T19:07:14Z;Mujer cis;31 - 35;Diplomado de posgrado completo;Psicología;Universidad Pública;Perú;NA;Relación de Dependencia;Minería;251 - 500;Nacional;;Analista;Plazo Fijo;Full time;Generalista;0;;4;9;3300;Reintegros en capacitación;No recibo bono;No recibo bono;1 solo;;Febrero;No;Si;No;No me interesa;No;0.1;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;Recursos Humanos es un área multidisciplinaria. Hay contadores, abogados, psicólogos, relaciones industriales y me parece que debería haber procedimientos para que las personas que forman parte de RH cumplan ciertos requisitos básicos.;No;;Labores operativas: envío de correos repetitivos.;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.1;No;No;De acuerdo;Si;Si;Si pero no es tanto
2022-10-14T19:10:44Z;Mujer cis;36 - 40;Universitario abandonado;Administración de Empresas;Universidad Privada;Argentina;Río Negro;Relación de Dependencia;Tecnologías de información;1.001 - 2.500;Nacional;;Analista;Indeterminado;Full time;Administración de personal;5;;3;9;350000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de celular, Charter / Servicio de transporte, Comedor / Almuerzos, Home office, Idiomas, Préstamos, Seguro de vida (adicionales a los de ley);Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Septiembre;No;No;NA;NA;NA;NA;NA;NA;NA;;NA;NA;NA;NA;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
2022-10-14T19:48:08Z;Mujer cis;31 - 35;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Función pública;10.001 o más;Nacional;;Analista;Plazo Fijo;Full time;Diseño organizacional;0;;3;11;500000;Vacaciones extendidas, Licencias extendidas;No recibo bono;No recibo bono;1 solo;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;Sí;No está permitido;No;0;4;No,  pero escucho ofertas;3;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;No;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.3;Si;Si;Ni de acuerdo ni en desacuerdo;Si;No;Si pero no es tanto
2022-10-14T20:01:22Z;Mujer cis;18 - 25;Universitario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Función pública;1.001 - 2.500;Nacional;;Analista;Monotributista;Full time;Reclutamiento y selección;0;;1;3;145000;No tengo beneficios adicionales;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;Si;No;Sí, formalmente está avalado por la empresa;No;0;4;No estoy buscando cambiar;3;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;NA;NA;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.6;No;Si;En desacuerdo;Si;No;No es un entorno machista
2022-10-14T20:48:35Z;Mujer cis;41 - 45;Maestría o superior abandonada;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Industrias químicas;10.001 o más;Multinacional;;HRBP;Tercerizado / Outsourced;Full time;Generalista;2;;1;15;800000;Medicina prepaga / Plan de salud, Horarios flexibles, Abono de celular, Abono de internet, Charter / Servicio de transporte, Comedor / Almuerzos, Frutas y snacks, Gimnasio, Home office;Variable en función de los resultados de compañía;Anual;2 ajustes;;Octubre;Si, en emprendimiento relacionado con RRHH;Si;Sí;Sí, formalmente está avalado por la empresa;Si;0.7;3;Sí, activamente;3;;Si, tiene un rol importante real;No se;No tengo fundamento para mi respuesta anterior.;Si;;Filtro de CV, Selección y Entrevistas con candidatos;Si;No;No tengo ninguna discapacidad;De acuerdo;0.2;No;No;En desacuerdo;Si;Si;Si pero no es tanto
2022-10-14T20:48:38Z;Mujer cis;25 - 30;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Otros;501 - 1.000;Nacional;;Analista;Indeterminado;Full time;Reclutamiento y selección;0;;1;3;130000;Medicina prepaga / Plan de salud, Comedor / Almuerzos, Frutas y snacks;Menos de un sueldo;Semestral;No tuve ajustes;;Octubre;No;Si;Sí;No está permitido;No;0;3;No,  pero escucho ofertas;2;;Se dice que sí, pero en la práctica no tiene un rol importante;No se;.;No;;Archivar;Si;Si;No tengo ninguna discapacidad;En desacuerdo;0.1;No;No;De acuerdo;No;Si;Si, es muy machista
2022-10-14T21:21:53Z;Mujer cis;31 - 35;Terciario completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Tucumán;Relación de Dependencia;Tecnologías de información;101 - 250;Multinacional;;Analista;Indeterminado;Full time;Generalista;0;;1;8;180000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Comedor / Almuerzos, Frutas y snacks, Guadería, Gimnasio, Home office, Idiomas, Carrefour voucher;Menos de un sueldo;Anual;2 ajustes;;Octubre;No;Si;Sí;Sí, formalmente está avalado por la empresa;Si;0.3;5;Sí, activamente;3;;Si, tiene un rol importante real;No se;NA;Si;;Archivar;Si;No;No tengo ninguna discapacidad;De acuerdo;0.3;No;No;Totalmente de acuerdo;Si;Si;Si pero no es tanto
2022-10-14T21:25:41Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Ciudad Autónoma de Buenos Aires;Relación de Dependencia;Servicios profesionales;51 - 100;Nacional;;Analista;Indeterminado;Full time;Generalista;0;;5;11;200000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Licencias extendidas, Abono de internet, Equipamiento ergonómico de teletrabajo, Home office, Idiomas, Posgrados, Préstamos;No recibo bono;No recibo bono;3 o más ajustes;;Septiembre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.7;3;No,  pero escucho ofertas;1;;Si, tiene un rol importante real;Si;Para que no entre cualquiera a trabajar en el área sin tener estudios acordes.;No;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;De acuerdo;0.8;No;No;Totalmente de acuerdo;No;Si;No es un entorno machista
2022-10-14T22:48:03Z;Mujer cis;36 - 40;Universitario completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Neuquén;Relación de Dependencia;Servicios de salud;10.001 o más;Nacional;;Profesional RRHH;Eventual;Full time;Capacitación y Selección;0;;0;12;250000;Frutas y snacks;No recibo bono;No recibo bono;3 o más ajustes;;Julio;No;Si;Sí;No se hablo;No;NA;3;No,  pero escucho ofertas;1;;No tiene un rol importante en la toma de decisiones;No se;A veces pienso que si, para jerarquizar la formación.;No;;Archivar;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;NA;No;No;De acuerdo;No;No;Si pero no es tanto
2022-10-14T22:58:21Z;Mujer cis;41 - 45;Diplomado de posgrado completo;Psicología;Universidad Privada;Argentina;Mendoza;Relación de Dependencia;Servicios de consultoría;101 - 250;Nacional;;Jefe;Indeterminado;Full time;Generalista;12;;3;16;623000;Medicina prepaga / Plan de salud, Horarios flexibles, Licencias extendidas, Abono de celular, Combustible, Comedor / Almuerzos, Frutas y snacks, Idiomas, Voucher $10.000 supermercado;Tres sueldos o más;Anual;3 o más ajustes;;Agosto;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;No;0.1;5;No,  pero escucho ofertas;5;;Si, tiene un rol importante real;No se;No estoy segura si son más los beneficios  o las desventajas...;Si;;NA;Si;No;No tengo ninguna discapacidad;De acuerdo;0.3;No;No;De acuerdo;No;No;Si pero no es tanto
2022-10-15T02:26:19Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Pública;Argentina;Buenos Aires;Relación de Dependencia;Petróleo y producción de gas, refinación de petróleo;101 - 250;Multinacional;;Gerente;Indeterminado;Full time;Generalista;5;;5;15;850000;Medicina prepaga / Plan de salud, Abono de celular, Combustible, Comedor / Almuerzos, Frutas y snacks, Home office, Idiomas;Variable en función de los resultados de compañía;Anual;3 o más ajustes;;Septiembre;No;Si;Sí;Si, bloqueo agenda aunque no haya un lineamiento de la empresa;Si;0.6;4;No,  pero escucho ofertas;4;;Se dice que sí, pero en la práctica no tiene un rol importante;Si;NA;Si;;Trámites presenciales en organismos públicos;Si;No;No tengo ninguna discapacidad;Ni de acuerdo ni en desacuerdo;0.2;No;No;En desacuerdo;Si;No;Si pero no es tanto
2022-10-15T07:33:13Z;Mujer cis;36 - 40;Diplomado de posgrado completo;RRHH / RRLL / RRTT;Universidad Privada;Argentina;Misiones;Relación de Dependencia;Otros;51 - 100;Nacional;;Gerente;Indeterminado;Full time;Diseño organizacional;0;;6;20;400000;Medicina prepaga / Plan de salud, Horarios flexibles, Vacaciones extendidas, Abono de celular, Abono de internet, Frutas y snacks, Home office;Un sueldo;Semestral;3 o más ajustes;;Septiembre;No;Si;Sí;Sí, formalmente está avalado por la empresa;No;0;5;No,  pero escucho ofertas;5;;Si, tiene un rol importante real;Si;.;Si;;Archivar;Si;No;No tengo ninguna discapacidad;Totalmente de acuerdo;0.4;No;No;De acuerdo;No;Si;Si pero no es tanto
